score,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
2,"Kenapa berat sekali gak kayak dulu, awal buka harus menu live vidio bukan menu home, untuk ulasan gak bisa lihat vidio maupun foto review, gimana sih shopee # tolong kembali seperti semula aja buka aplikasi shopee ke menu beranda aja jangan langsung live video, bikin berat hp loading lama",Negatif,kenapa berat sekali gak kayak dulu awal buka harus menu live vidio bukan menu home untuk ulasan gak bisa lihat vidio maupun foto review gimana sih shopee  tolong kembali seperti semula aja buka aplikasi shopee ke menu beranda aja jangan langsung live video bikin berat hp loading lama,berat gak kayak buka menu live vidio menu home ulasan gak lihat vidio foto review gimana sih shopee tolong aja buka aplikasi shopee menu beranda aja langsung live video bikin berat hp loading,"['berat', 'gak', 'kayak', 'buka', 'menu', 'live', 'vidio', 'menu', 'home', 'ulasan', 'gak', 'lihat', 'vidio', 'foto', 'review', 'gimana', 'sih', 'shopee', 'tolong', 'aja', 'buka', 'aplikasi', 'shopee', 'menu', 'beranda', 'aja', 'langsung', 'live', 'video', 'bikin', 'berat', 'hp', 'loading']",berat gak kayak buka menu live vidio menu home ulas gak lihat vidio foto review gimana sih shopee tolong aja buka aplikasi shopee menu beranda aja langsung live video bikin berat hp loading
1,"Tolong opsi pembatalan pesanan dengan izin pelanggan sendiri di perbolehkan. Karna saya kecewa, saya butuh produk urgent, pilih pengiriman instan 2 jam, tidak dikirim di hari yang sama. Saya ingin batalkan tapi tidak bisa. Sia sia uang saya. Saya tidak akan belanja lagi disini, karna shopee lebih berpihak ke penjual daripada pembeli. Sungguh aneh.",Negatif,tolong opsi pembatalan pesanan dengan izin pelanggan sendiri di perbolehkan karna saya kecewa saya butuh produk urgent pilih pengiriman instan  jam tidak dikirim di hari yang sama saya ingin batalkan tapi tidak bisa sia sia uang saya saya tidak akan belanja lagi disini karna shopee lebih berpihak ke penjual daripada pembeli sungguh aneh,tolong opsi pembatalan pesanan izin pelanggan perbolehkan karna kecewa butuh produk urgent pilih pengiriman instan jam dikirim batalkan sia sia uang belanja karna shopee berpihak penjual pembeli sungguh aneh,"['tolong', 'opsi', 'pembatalan', 'pesanan', 'izin', 'pelanggan', 'perbolehkan', 'karna', 'kecewa', 'butuh', 'produk', 'urgent', 'pilih', 'pengiriman', 'instan', 'jam', 'dikirim', 'batalkan', 'sia', 'sia', 'uang', 'belanja', 'karna', 'shopee', 'berpihak', 'penjual', 'pembeli', 'sungguh', 'aneh']",tolong opsi batal pesan izin langgan boleh karna kecewa butuh produk urgent pilih kirim instan jam kirim batal sia sia uang belanja karna shopee pihak jual beli sungguh aneh
2,Shopee tolong perbaiki ini.. kenapa tiap kali masuk aplikasi shopee slalu masuk di live jualannya orang.. dan utk kluar susah sekali.. mau masuk ke beranda kadang harus klik 2kali.. Kadang saya harus buang aplikasi shopee baru masuk ulang.. tetap masuk di live jualannya orang.. kadang baru bisa klik beranda.. Ini sangat merepotkan..,Negatif,shopee tolong perbaiki ini kenapa tiap kali masuk aplikasi shopee slalu masuk di live jualannya orang dan utk kluar susah sekali mau masuk ke beranda kadang harus klik kali kadang saya harus buang aplikasi shopee baru masuk ulang tetap masuk di live jualannya orang kadang baru bisa klik beranda ini sangat merepotkan,shopee tolong perbaiki kali masuk aplikasi shopee slalu masuk live jualannya orang utk kluar susah masuk beranda kadang klik kali kadang buang aplikasi shopee masuk ulang masuk live jualannya orang kadang klik beranda merepotkan,"['shopee', 'tolong', 'perbaiki', 'kali', 'masuk', 'aplikasi', 'shopee', 'slalu', 'masuk', 'live', 'jualannya', 'orang', 'utk', 'kluar', 'susah', 'masuk', 'beranda', 'kadang', 'klik', 'kali', 'kadang', 'buang', 'aplikasi', 'shopee', 'masuk', 'ulang', 'masuk', 'live', 'jualannya', 'orang', 'kadang', 'klik', 'beranda', 'merepotkan']",shopee tolong baik kali masuk aplikasi shopee slalu masuk live jual orang utk kluar susah masuk beranda kadang klik kali kadang buang aplikasi shopee masuk ulang masuk live jual orang kadang klik beranda repot
2,"Setelah di perbarui malah sering ngelag. Buka aplikasi bukannya beranda yang pertama x muncul tapi mlh video live. Kadang udah klik beranda eh suara video masih ada aja. Klo mau liat video/foto review dari orang juga susah banget ga langsung kebuka sampe lama,pampilannya jadi aneh. Buruklah tampilan setelah diperbaharui,mending balikin kaya dulu lagi aja.",Negatif,setelah di perbarui malah sering ngelag buka aplikasi bukannya beranda yang pertama x muncul tapi mlh video live kadang udah klik beranda eh suara video masih ada aja klo mau liat videofoto review dari orang juga susah banget ga langsung kebuka sampe lamapampilannya jadi aneh buruklah tampilan setelah diperbaharuimending balikin kaya dulu lagi aja,perbarui ngelag buka aplikasi beranda x muncul mlh video live kadang udah klik beranda eh suara video aja klo liat videofoto review orang susah banget ga langsung kebuka sampe lamapampilannya aneh buruklah tampilan diperbaharuimending balikin kaya aja,"['perbarui', 'ngelag', 'buka', 'aplikasi', 'beranda', 'x', 'muncul', 'mlh', 'video', 'live', 'kadang', 'udah', 'klik', 'beranda', 'eh', 'suara', 'video', 'aja', 'klo', 'liat', 'videofoto', 'review', 'orang', 'susah', 'banget', 'ga', 'langsung', 'kebuka', 'sampe', 'lamapampilannya', 'aneh', 'buruklah', 'tampilan', 'diperbaharuimending', 'balikin', 'kaya', 'aja']",baru ngelag buka aplikasi beranda x muncul mlh video live kadang udah klik beranda eh suara video aja klo liat videofoto review orang susah banget ga langsung buka sampe lamapampilannya aneh buruk tampil diperbaharuimending balikin kaya aja
4,"Aplikasinya lumayan bagus tapi jika pengiriman paket menggunakan spx pasti akan lama, contoh saya memesan barang yang awalnya estimasi diterimanya tgl 26 malah berubah jadi tgl 28 padahal jaraknya tidak terlalu jauh, jadi mohon untuk ditingkatkan terkait pengirimannya",Positif,aplikasinya lumayan bagus tapi jika pengiriman paket menggunakan spx pasti akan lama contoh saya memesan barang yang awalnya estimasi diterimanya tgl  malah berubah jadi tgl  padahal jaraknya tidak terlalu jauh jadi mohon untuk ditingkatkan terkait pengirimannya,aplikasinya lumayan bagus pengiriman paket spx contoh memesan barang estimasi diterimanya tgl berubah tgl jaraknya mohon ditingkatkan terkait pengirimannya,"['aplikasinya', 'lumayan', 'bagus', 'pengiriman', 'paket', 'spx', 'contoh', 'memesan', 'barang', 'estimasi', 'diterimanya', 'tgl', 'berubah', 'tgl', 'jaraknya', 'mohon', 'ditingkatkan', 'terkait', 'pengirimannya']",aplikasi lumayan bagus kirim paket spx contoh mes barang estimasi terima tgl ubah tgl jarak mohon tingkat kait kirim
1,Ini aplikasi shoppe makin kesini makin kesana ya. Saya seller setiap pengiriman harus spx gk ada pilihan lain. Ini spx kalo mau expedisi nya lancar minum ada kurir pick up biar enak gk ribet kalo ada return atau kendala lainnya. Terus pengiriman nya lama sekali sampainya ke pelanggan. Tambah kurirlah biar barang jg gk numpuk tu di gudang,Negatif,ini aplikasi shoppe makin kesini makin kesana ya saya seller setiap pengiriman harus spx gk ada pilihan lain ini spx kalo mau expedisi nya lancar minum ada kurir pick up biar enak gk ribet kalo ada return atau kendala lainnya terus pengiriman nya lama sekali sampainya ke pelanggan tambah kurirlah biar barang jg gk numpuk tu di gudang,aplikasi shoppe kesini kesana ya seller pengiriman spx gk pilihan spx kalo expedisi nya lancar minum kurir pick up biar enak gk ribet kalo return kendala pengiriman nya sampainya pelanggan kurirlah biar barang jg gk numpuk tu gudang,"['aplikasi', 'shoppe', 'kesini', 'kesana', 'ya', 'seller', 'pengiriman', 'spx', 'gk', 'pilihan', 'spx', 'kalo', 'expedisi', 'nya', 'lancar', 'minum', 'kurir', 'pick', 'up', 'biar', 'enak', 'gk', 'ribet', 'kalo', 'return', 'kendala', 'pengiriman', 'nya', 'sampainya', 'pelanggan', 'kurirlah', 'biar', 'barang', 'jg', 'gk', 'numpuk', 'tu', 'gudang']",aplikasi shoppe kesini kesana ya seller kirim spx gk pilih spx kalo expedisi nya lancar minum kurir pick up biar enak gk ribet kalo return kendala kirim nya sampai langgan kurir biar barang jg gk numpuk tu gudang
1,"Kalo buat iklan tuh jangan kebanyakan, jangan di pasang di semua app, jadi yang hp kentang kalo liat iklan keranjang kuning malah lag terus eror, kalo mau buat iklan pikir² dulu jangan langsung di pasang di mana-mana, terima kasih",Negatif,kalo buat iklan tuh jangan kebanyakan jangan di pasang di semua app jadi yang hp kentang kalo liat iklan keranjang kuning malah lag terus eror kalo mau buat iklan pikir dulu jangan langsung di pasang di manamana terima kasih,kalo iklan tuh kebanyakan pasang app hp kentang kalo liat iklan keranjang kuning lag eror kalo iklan pikir langsung pasang manamana terima kasih,"['kalo', 'iklan', 'tuh', 'kebanyakan', 'pasang', 'app', 'hp', 'kentang', 'kalo', 'liat', 'iklan', 'keranjang', 'kuning', 'lag', 'eror', 'kalo', 'iklan', 'pikir', 'langsung', 'pasang', 'manamana', 'terima', 'kasih']",kalo iklan tuh banyak pasang app hp kentang kalo liat iklan keranjang kuning lag eror kalo iklan pikir langsung pasang manamana terima kasih
4,"Shopee performanya menurun sih kalau menurutku, suka nglag, terkadang gambar gak muncul, loading ya masya allah lama. Terus app ya semakin berat, jadi lemot mau CO padahal sinyal OK. Tapi, barang yang dipesan alhamdulillah selalu sesuai waktu dan selama di shopee juga ketemu kurir yang bagus dan baik semua.",Positif,shopee performanya menurun sih kalau menurutku suka nglag terkadang gambar gak muncul loading ya masya allah lama terus app ya semakin berat jadi lemot mau co padahal sinyal ok tapi barang yang dipesan alhamdulillah selalu sesuai waktu dan selama di shopee juga ketemu kurir yang bagus dan baik semua,shopee performanya menurun sih menurutku suka nglag terkadang gambar gak muncul loading ya masya allah app ya berat lemot co sinyal ok barang dipesan alhamdulillah sesuai shopee ketemu kurir bagus,"['shopee', 'performanya', 'menurun', 'sih', 'menurutku', 'suka', 'nglag', 'terkadang', 'gambar', 'gak', 'muncul', 'loading', 'ya', 'masya', 'allah', 'app', 'ya', 'berat', 'lemot', 'co', 'sinyal', 'ok', 'barang', 'dipesan', 'alhamdulillah', 'sesuai', 'shopee', 'ketemu', 'kurir', 'bagus']",shopee performa turun sih turut suka nglag terkadang gambar gak muncul loading ya masya allah app ya berat lot co sinyal ok barang pes alhamdulillah sesuai shopee ketemu kurir bagus
4,Aplikasinya bagus pengiriman selalu cepat meskipun ongkirnya sedikit lebih mehong dari apk sebelah untuk minusnya sendiri kurang adanya DC(diskon) gk kayak apk sebelah yg slalu ada DC entah ongkir maupun barangnya itu sendiri,Positif,aplikasinya bagus pengiriman selalu cepat meskipun ongkirnya sedikit lebih mehong dari apk sebelah untuk minusnya sendiri kurang adanya dcdiskon gk kayak apk sebelah yg slalu ada dc entah ongkir maupun barangnya itu sendiri,aplikasinya bagus pengiriman cepat ongkirnya mehong apk sebelah minusnya dcdiskon gk kayak apk sebelah yg slalu dc ongkir barangnya,"['aplikasinya', 'bagus', 'pengiriman', 'cepat', 'ongkirnya', 'mehong', 'apk', 'sebelah', 'minusnya', 'dcdiskon', 'gk', 'kayak', 'apk', 'sebelah', 'yg', 'slalu', 'dc', 'ongkir', 'barangnya']",aplikasi bagus kirim cepat ongkirnya mehong apk belah minus dcdiskon gk kayak apk belah yg slalu dc ongkir barang
4,"mungkin harus di tambahkan kebijakan seperti standart kualitas bahan yang di jual & lebih di perhatikan lagi barang yang di jual toko² karna banyak nya penipuan seperti menggunakan nama brand tertentu dengan banting harga & yang datang beda SEKALI ini agak meresahkan untuk org² awam di luar sana. Mungkin untuk toko yang menjual produk kecantikan & kesehatan harus lebih di tinjau lagi karna banyak yang menjual barang palsu, sangat bahaya. Ekspedisi sudah cepat ada kemajuan disini. Masih ada bug",Positif,mungkin harus di tambahkan kebijakan seperti standart kualitas bahan yang di jual  lebih di perhatikan lagi barang yang di jual toko karna banyak nya penipuan seperti menggunakan nama brand tertentu dengan banting harga  yang datang beda sekali ini agak meresahkan untuk org awam di luar sana mungkin untuk toko yang menjual produk kecantikan  kesehatan harus lebih di tinjau lagi karna banyak yang menjual barang palsu sangat bahaya ekspedisi sudah cepat ada kemajuan disini masih ada bug,tambahkan kebijakan standart kualitas bahan jual perhatikan barang jual toko karna nya penipuan nama brand banting harga beda meresahkan org awam toko menjual produk kecantikan kesehatan tinjau karna menjual barang palsu bahaya ekspedisi cepat kemajuan bug,"['tambahkan', 'kebijakan', 'standart', 'kualitas', 'bahan', 'jual', 'perhatikan', 'barang', 'jual', 'toko', 'karna', 'nya', 'penipuan', 'nama', 'brand', 'banting', 'harga', 'beda', 'meresahkan', 'org', 'awam', 'toko', 'menjual', 'produk', 'kecantikan', 'kesehatan', 'tinjau', 'karna', 'menjual', 'barang', 'palsu', 'bahaya', 'ekspedisi', 'cepat', 'kemajuan', 'bug']",tambah bijak standart kualitas bahan jual perhati barang jual toko karna nya tipu nama brand banting harga beda resah org awam toko jual produk cantik sehat tinjau karna jual barang palsu bahaya ekspedisi cepat maju bug
2,"Ini kenapa sih shopee suka force close terus. Jengkel saya. Benerin ni apk, trlalu berat atau gimana nih? Kebanykan apanya sya gk tau. Bikin ringkas dan simple dong ni. Apa yg bikin force close tu cari tau dan ilangin. Bikin kesel aja. Selain dari hal itu, masih blm ad yg sya keluhin. Mohon di respon dan di perbaiki lagi.",Negatif,ini kenapa sih shopee suka force close terus jengkel saya benerin ni apk trlalu berat atau gimana nih kebanykan apanya sya gk tau bikin ringkas dan simple dong ni apa yg bikin force close tu cari tau dan ilangin bikin kesel aja selain dari hal itu masih blm ad yg sya keluhin mohon di respon dan di perbaiki lagi,sih shopee suka force close jengkel benerin ni apk trlalu berat gimana nih kebanykan apanya sya gk tau bikin ringkas simple ni yg bikin force close tu cari tau ilangin bikin kesel aja blm ad yg sya keluhin mohon respon perbaiki,"['sih', 'shopee', 'suka', 'force', 'close', 'jengkel', 'benerin', 'ni', 'apk', 'trlalu', 'berat', 'gimana', 'nih', 'kebanykan', 'apanya', 'sya', 'gk', 'tau', 'bikin', 'ringkas', 'simple', 'ni', 'yg', 'bikin', 'force', 'close', 'tu', 'cari', 'tau', 'ilangin', 'bikin', 'kesel', 'aja', 'blm', 'ad', 'yg', 'sya', 'keluhin', 'mohon', 'respon', 'perbaiki']",sih shopee suka force close jengkel benerin ni apk trlalu berat gimana nih kebanykan apa sya gk tau bikin ringkas simple ni yg bikin force close tu cari tau ilangin bikin kesel aja blm ad yg sya keluhin mohon respon baik
1,"Selalu ada event besar besaran hingga dapat hp, tapi baru juga 2/3 detik lewat langsung ""produk habis"", kalau seandainya gak mau ngasih ya gak usah adaain eventnya sekalian, apalagi game gamenya harus nunggu lama banget tapi hasil gak sepadan sama pengorbanan user nya, contoh sampe begadang gadang, nyelesain misi, eh akhirnya cuma dapet beberapa bahkan sepeser koin, mentok mentok itu juga voucher tapi toko toko terpilih doang, dikasih iming-imingan ""dapet hape, cepat dapatkan"" malah hoax",Negatif,selalu ada event besar besaran hingga dapat hp tapi baru juga  detik lewat langsung produk habis kalau seandainya gak mau ngasih ya gak usah adaain eventnya sekalian apalagi game gamenya harus nunggu lama banget tapi hasil gak sepadan sama pengorbanan user nya contoh sampe begadang gadang nyelesain misi eh akhirnya cuma dapet beberapa bahkan sepeser koin mentok mentok itu juga voucher tapi toko toko terpilih doang dikasih imingimingan dapet hape cepat dapatkan malah hoax,event besaran hp detik langsung produk habis seandainya gak ngasih ya gak adaain eventnya game gamenya nunggu banget hasil gak sepadan pengorbanan user nya contoh sampe begadang gadang nyelesain misi eh dapet sepeser koin mentok mentok voucher toko toko terpilih doang dikasih imingimingan dapet hape cepat dapatkan hoax,"['event', 'besaran', 'hp', 'detik', 'langsung', 'produk', 'habis', 'seandainya', 'gak', 'ngasih', 'ya', 'gak', 'adaain', 'eventnya', 'game', 'gamenya', 'nunggu', 'banget', 'hasil', 'gak', 'sepadan', 'pengorbanan', 'user', 'nya', 'contoh', 'sampe', 'begadang', 'gadang', 'nyelesain', 'misi', 'eh', 'dapet', 'sepeser', 'koin', 'mentok', 'mentok', 'voucher', 'toko', 'toko', 'terpilih', 'doang', 'dikasih', 'imingimingan', 'dapet', 'hape', 'cepat', 'dapatkan', 'hoax']",event besar hp detik langsung produk habis anda gak ngasih ya gak adaain eventnya game gamenya nunggu banget hasil gak padan korban user nya contoh sampe begadang gadang nyelesain misi eh dapet peser koin mentok mentok voucher toko toko pilih doang kasih imingimingan dapet hape cepat dapat hoax
1,"Udah update terbaru dan gak ada yang salah dengan jaringan internet saya. Buka aplikasi lain juga oke2 aja. Lancar2 aja. Tetapi ketika saya buka aplikasi ini untuk hanya sekedar lacak pengiriman, masya allah leletnya. Tolong dong diperbaiki. Sayang banget loh padahal disini penjual banyak dan serba ada. Lama2 pindah ke si ijo juga lagi.",Negatif,udah update terbaru dan gak ada yang salah dengan jaringan internet saya buka aplikasi lain juga oke aja lancar aja tetapi ketika saya buka aplikasi ini untuk hanya sekedar lacak pengiriman masya allah leletnya tolong dong diperbaiki sayang banget loh padahal disini penjual banyak dan serba ada lama pindah ke si ijo juga lagi,udah update terbaru gak salah jaringan internet buka aplikasi oke aja lancar aja buka aplikasi sekedar lacak pengiriman masya allah leletnya tolong diperbaiki sayang banget loh penjual serba pindah si ijo,"['udah', 'update', 'terbaru', 'gak', 'salah', 'jaringan', 'internet', 'buka', 'aplikasi', 'oke', 'aja', 'lancar', 'aja', 'buka', 'aplikasi', 'sekedar', 'lacak', 'pengiriman', 'masya', 'allah', 'leletnya', 'tolong', 'diperbaiki', 'sayang', 'banget', 'loh', 'penjual', 'serba', 'pindah', 'si', 'ijo']",udah update baru gak salah jaring internet buka aplikasi oke aja lancar aja buka aplikasi dar lacak kirim masya allah lelet tolong baik sayang banget loh jual serba pindah si ijo
2,Aplikasi nya makin ke sini makin leemmmooot...banyak bug...iklan2 produk sangat mengganggu...Ram 6 Gb...knp msh lemot n loading buffer ny mengganggu...wifi lancar....aneh bet...menyusah kan...,Negatif,aplikasi nya makin ke sini makin leemmmoootbanyak bugiklan produk sangat menggangguram  gbknp msh lemot n loading buffer ny menggangguwifi lancaraneh betmenyusah kan,aplikasi nya leemmmoootbanyak bugiklan produk menggangguram gbknp msh lemot n loading buffer ny menggangguwifi lancaraneh betmenyusah,"['aplikasi', 'nya', 'leemmmoootbanyak', 'bugiklan', 'produk', 'menggangguram', 'gbknp', 'msh', 'lemot', 'n', 'loading', 'buffer', 'ny', 'menggangguwifi', 'lancaraneh', 'betmenyusah']",aplikasi nya leemmmoootbanyak bugiklan produk menggangguram gbknp msh lot n loading buffer ny menggangguwifi lancaraneh betmenyusah
